Report ID,Reporting For,Rollup To,Funds Xfer Entity,Proc Date,Report Date,Settlement Currency,Clearing Currency,Acq/Issuer,Txn Type,Rate Table ID,Count,Clearing Amount,Interchange Credit,Interchange Debit,Original Sale
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1112,1,98945.0,767.02,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1114,893,6455588.35,50043.58,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1115,"10,611",71918408.57,556427.43,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,"1,572",12019044.99,93171.2,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,"13,077",90491986.91,700409.23,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE        RVRSL,A1115,14,-86280.22,667.55,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,7,-172187.26,1334.78,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE RVRSL,,21,-258467.48,2002.33,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"13,098",90233519.43,700409.23,2002.33,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1111,1,-520.0,4.02,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1113,2,-801.36,6.19,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1114,22,-39598.0,306.01,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1115,27,-87731.42,676.16,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,1,-4999.0,38.63,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL,,53,-133649.78,1031.01,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,53,-133649.78,1031.01,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,398,9111890.0,70498.79,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,235,5531052.56,42876.56,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,633,14642942.56,113375.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1115,3,-86500.0,669.25,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,9,-233500.96,1810.1,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL RVRSL,,12,-320000.96,2479.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,CREDIT ADJUSTMENT,A1115,1,-40500.12,312.14,0.0,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,646,14282441.48,113375.35,2791.49,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"13,797",104382311.13,813784.58,5824.83,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,17,-77659.48,582.38,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1112,18,-422384.69,3168.94,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1113,35,-460530.71,3455.3,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1114,776,-3087791.73,23157.47,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1115,"2,256",-16811250.0,125759.14,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1116,"3,892",-10639223.59,82098.36,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,"6,994",-31498840.2,238221.59,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE        RVRSL,A1114,1,7777.0,58.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1115,3,10238.29,76.61,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE RVRSL,,4,18015.29,134.96,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,DISPUTE FIN,A1116,2,8701.5,67.45,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,DISPUTE RESP FIN     RVRSL,A1093,1,3926.48,29.46,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1114,1,87340.37,655.31,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL DISPUTE RESP FIN RVRSL,,2,91266.85,684.77,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL PURCHASE,,"7,002",-31380856.56,887.18,238221.59,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,71,-517091.04,3869.2,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1116,4,-47850.85,359.01,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,75,-564941.89,4228.21,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1113,1,244.0,1.95,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1114,4,53293.02,425.9,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1115,4,67731.77,540.38,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1116,69,468754.79,3727.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL,,78,590023.58,4695.58,0.0,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,78,590023.58,4695.58,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1113,1,-43610.38,327.2,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1114,6,-117450.88,880.66,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1115,131,-2253850.49,16848.92,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1116,71,-1008749.49,7685.12,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,209,-3423661.24,25741.9,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,11048.28,82.49,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ATM CASH,,210,-3412612.96,82.49,25741.9,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,"ORIGINAL CREDIT                                                                                                                   
    ORIGINAL",A1115,25,672445.19,5202.65,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL,A1116,29,601496.17,4653.1,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL,,54,1273941.36,9855.75,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL CREDIT,,54,1273941.36,9855.75,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,"7,419",-33494446.47,15521.0,268191.7,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1114,133,5448742.0,3790.3,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,138,8233694.0,5748.97,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1116,77,5226395.0,3633.11,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,348,18908831.0,13172.38,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,348,18908831.0,13172.38,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,167,21707250.0,15156.27,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,29,3437110.0,2389.29,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,196,25144360.0,17545.56,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1115,13,-1254540.0,875.93,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1116,1,-206000.0,143.2,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL RVRSL,,14,-1460540.0,1019.13,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,210,23683820.0,17545.56,1019.13,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,558,42592651.0,30717.94,1019.13,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,1,-59849.0,39.99,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1113,1,-15725.0,10.5,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1114,29,-721458.0,481.57,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1115,124,-12108832.0,8103.75,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1116,53,-3794678.0,2610.13,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,208,-16700542.0,11245.94,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,208,-16700542.0,11245.94,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,4,-219443.0,146.86,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1116,4,-90539.0,60.39,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,8,-309982.0,207.25,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,1,4479.0,3.21,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,1,4479.0,3.21,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1114,10,-2947461.0,1967.34,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1115,4,-406810.0,272.26,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL,A1116,2,-1227844.0,819.0,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,16,-4582115.0,3058.6,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ATM CASH,,16,-4582115.0,3058.6,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,233,-21588160.0,3.21,14511.79,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1113,1,1000.0,0.41,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL,A1114,820,103975193.13,42438.72,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL,A1115,630,89776850.58,36643.51,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,74,8442230.0,3445.83,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,"1,525",202195273.71,82528.47,0.0,True
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,525",202195273.71,82528.47,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1111,3,-303000.0,118.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,3,-303000.0,118.35,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,90,29090000.0,11873.76,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL,A1116,68,24070000.0,9824.74,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,158,53160000.0,21698.5,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL  RVRSL,A1115,1,-120000.0,48.98,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,159,53040000.0,21698.5,48.98,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,687",254932273.71,104226.97,167.33,False
VSS-120,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,23,-2233642.2,872.52,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL,A1112,6,-361844.87,141.9,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL,A1113,63,-2927482.82,1180.44,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL,A1114,275,-18847002.25,7490.03,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL,A1115,"4,867",-200129611.68,79152.56,0.0,False
Unknown,0008440755,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL,A1116,"5,705",-115289854.14,46754.59,0.0,False
