Report ID,Reporting For,Rollup To,Funds Xfer Entity,Proc Date,Report Date,Settlement Currency,Clearing Currency,Acq/Issuer,Txn Type,Rate Table ID,Count,Clearing Amount,Interchange Credit,Interchange Debit,Original Sale
VSS-120,1000353987,1000353984,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,2,800000.0,326.54,0.0,False
VSS-120,1000353987,1000353984,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,3,1000000.0,408.17,0.0,False
VSS-120,1000353987,1000353984,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,3,1000000.0,408.17,0.0,False
VSS-120,1000353987,1000353984,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,3,1000000.0,408.17,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,1,10000.0,77.52,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,1,10000.0,77.52,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,1,10000.0,77.52,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,16,13550000.0,3802.93,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,8,6950000.0,1950.59,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,24,20500000.0,5753.52,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,24,20500000.0,5753.52,0.0,False
VSS-120,1000482428,9000378485,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,24,20500000.0,5753.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,1,10000.0,77.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,1,10000.0,77.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,1,10000.0,77.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,16,13550000.0,3802.93,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,8,6950000.0,1950.59,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,24,20500000.0,5753.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,24,20500000.0,5753.52,0.0,False
VSS-120,1000482431,1000482428,0008440755,09AUG25,09AUG25,USD,UGX,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,24,20500000.0,5753.52,0.0,False
VSS-120,1000530476,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,3,65000.0,502.9,0.0,False
VSS-120,1000530476,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,6,175000.0,1356.6,0.0,False
VSS-120,1000530476,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,9,240000.0,1859.5,0.0,False
VSS-120,1000530476,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,9,240000.0,1859.5,0.0,False
VSS-120,1000530476,0008440755,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,9,240000.0,1859.5,0.0,False
VSS-120,1000530479,1000530476,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,3,65000.0,502.9,0.0,False
VSS-120,1000530479,1000530476,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,6,175000.0,1356.6,0.0,False
VSS-120,1000530479,1000530476,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,9,240000.0,1859.5,0.0,False
VSS-120,1000530479,1000530476,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ATM CASH,,9,240000.0,1859.5,0.0,False
VSS-120,1000530479,1000530476,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,9,240000.0,1859.5,0.0,False
VSS-120,1000532941,9000378489,0008440755,09AUG25,09AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL SALE,,10,-92.41,92.41,0.0,False
VSS-120,1000532941,9000378489,0008440755,09AUG25,09AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL PURCHASE,,10,-92.41,92.41,0.0,False
VSS-120,1000532941,9000378489,0008440755,09AUG25,09AUG25,USD,USD,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,,2,-502.95,502.95,0.0,False
VSS-120,1000532941,9000378489,0008440755,09AUG25,09AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ATM CASH,,2,-502.95,502.95,0.0,False
VSS-120,1000532941,9000378489,0008440755,09AUG25,09AUG25,USD,USD,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,12,-595.36,595.36,0.0,False
VSS-120,1000532943,9000378493,0008440755,09AUG25,09AUG25,USD,BIF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,2,-1367400.0,463.73,0.0,False
VSS-120,1000532943,9000378493,0008440755,09AUG25,09AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,2,-1367400.0,463.73,0.0,False
VSS-120,1000532943,9000378493,0008440755,09AUG25,09AUG25,USD,BIF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,8,-1758000.0,596.18,0.0,False
VSS-120,1000532943,9000378493,0008440755,09AUG25,09AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL ATM CASH,,8,-1758000.0,596.18,0.0,False
VSS-120,1000532943,9000378493,0008440755,09AUG25,09AUG25,USD,BIF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,10,-3125400.0,1059.91,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1113,1,-15725.0,10.5,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,15,-366781.0,244.82,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,63,-7395332.0,4949.28,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,31,-2758573.0,1906.66,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,110,-10536411.0,7111.26,0.0,True
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,110,-10536411.0,7111.26,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,4,-219443.0,146.86,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,4,-90539.0,60.39,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,8,-309982.0,207.25,0.0,True
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,1,4479.0,3.21,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,1,4479.0,3.21,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1114,10,-2947461.0,1967.34,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,2,-124240.0,83.15,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,2,-1227844.0,819.0,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,14,-4299545.0,2869.49,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ATM CASH,,14,-4299545.0,2869.49,0.0,False
VSS-120,1000532944,1000724674,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,133,-15141459.0,3.21,10188.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1114,112,2317964.53,17968.72,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,200,2559646.79,19803.84,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,312,4877611.32,37772.56,0.0,True
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,312,4877611.32,37772.56,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1113,2,-801.36,6.19,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1114,20,-36935.0,285.43,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1115,14,-9935.42,76.58,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL,,36,-47671.78,368.2,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,36,-47671.78,368.2,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,KES,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,348,4829939.54,37772.56,368.2,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,"2,396",456044.76,456044.76,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,1,-68.1,68.1,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"2,397",455976.66,456044.76,68.1,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,4,-2440.07,2440.07,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,4,-2440.07,2440.07,0.0,False
VSS-120,1000533339,1000624317,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"2,401",453536.59,456044.76,2508.17,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,1,-2664.3,19.99,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1112,1,-339973.96,2550.79,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1113,1,-55812.91,418.76,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,28,-117275.56,879.89,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,77,-1050598.33,7861.26,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,75,-1407893.37,10855.83,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,183,-2974218.43,22586.52,0.0,True
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL PURCHASE,,183,-2974218.43,22586.52,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,4,-80349.59,601.22,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,1,-5716.35,44.31,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,5,-86065.94,645.53,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ATM CASH,,5,-86065.94,645.53,0.0,False
VSS-120,1000533340,1000624357,0008440755,09AUG25,09AUG25,USD,KES,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,188,-3060284.37,23232.05,0.0,False
VSS-120,1000533344,1000722308,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,1,-37439.0,24.99,0.0,False
VSS-120,1000533344,1000722308,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL PURCHASE,,1,-37439.0,24.99,0.0,False
VSS-120,1000533344,1000722308,0008440755,09AUG25,09AUG25,USD,RWF,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,1,-37439.0,24.99,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1113,1,1000.0,0.41,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1114,820,103975193.13,42438.72,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,414,68734600.12,28054.85,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,"1,235",172710793.25,70493.98,0.0,True
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,235",172710793.25,70493.98,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1111,3,-303000.0,118.35,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,3,-303000.0,118.35,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,238",172407793.25,70493.98,118.35,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,"1,699",561090.57,561090.57,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,2,-2431.97,2431.97,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,701",558658.6,561090.57,2431.97,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,7,-2381.06,2381.06,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,7,-2381.06,2381.06,0.0,False
VSS-120,1000564922,1000569026,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,708",556277.54,561090.57,4813.03,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1114,133,5448742.0,3790.3,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,55,3913190.0,2732.3,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1116,47,3758357.0,2612.61,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,235,13120289.0,9135.21,0.0,True
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,235,13120289.0,9135.21,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,RWF,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,235,13120289.0,9135.21,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,20,4906.75,4906.75,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,20,4906.75,4906.75,0.0,False
VSS-120,1000564960,9000378474,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,20,4906.75,4906.75,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1113,1,1000.0,0.41,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1114,820,103975193.13,42438.72,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,ORIGINAL SALE,A1115,414,68734600.12,28054.85,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ORIGINAL SALE,,"1,235",172710793.25,70493.98,0.0,True
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,235",172710793.25,70493.98,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1111,3,-303000.0,118.35,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,3,-303000.0,118.35,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ACQUIRER TRANSACTIONS,TOTAL ACQUIRER INTERCHANGE,,"1,238",172407793.25,70493.98,118.35,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1111,23,-2233642.2,872.52,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1112,6,-361844.87,141.9,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1113,63,-2927482.82,1180.44,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,275,-18847002.25,7490.03,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,"4,867",-200129611.68,79152.56,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1116,"5,705",-115289854.14,46754.59,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,"10,939",-339789437.96,135592.04,0.0,True
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL PURCHASE,,"10,939",-339789437.96,135592.04,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1114,1,-37650.04,15.0,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL SALE,A1115,15,-3098832.03,1229.69,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ORIGINAL SALE,,16,-3136482.07,1244.69,0.0,True
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1113,3,22502.01,9.26,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1114,4,922817.59,376.66,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1115,16,3160023.87,1289.8,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",A1116,72,2489864.41,998.46,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ORIGINAL,,95,6595207.88,2674.18,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL MERCHANDISE CREDIT,,95,6595207.88,2674.18,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,"QUASI-CASH CREDIT                                                                                                                 
    ORIGINAL",A1115,1,980000.64,400.0,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL QUASI-CASH CREDIT,,1,980000.64,400.0,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1115,2,-1182827.72,426.71,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,ORIGINAL WITHDRAWAL,A1116,5,-1716575.22,657.93,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ORIGINAL WITHDRAWAL,,7,-2899402.94,1084.64,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ATM CASH,,7,-2899402.94,1084.64,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,TZS,ISSUER TRANSACTIONS,TOTAL ISSUER INTERCHANGE,,"11,058",-338250114.45,3074.18,137921.37,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,ORIGINAL SALE,,"1,699",561090.57,561090.57,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,DISPUTE FIN,,2,-2431.97,2431.97,0.0,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,TOTAL PURCHASE,,"1,701",558658.6,561090.57,2431.97,False
VSS-120,1000569022,0008440755,0008440755,09AUG25,09AUG25,USD,USD,ACQUIRER TRANSACTIONS,"MERCHANDISE CREDIT                                                                                                                
    ORIGINAL",,7,-2381.06,2381.06,0.0,False
